"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","1","0","1","61","1","20","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","2","0","2","55","0","38","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","0","0","0","109","11","150","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","1","0","1","37","22","211","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","2","0","2","145","20","195","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","0","0","0","315","74","36","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","1","0","1","269","123","59","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","2","0","2","30","3","83","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","0","0","0","72","1","68","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","1","0","1","105","10","60","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","2","0","2","57","2","24","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","755","105","43","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","295","24","54","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","521","4","111","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","0","0","9","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","1","0","5","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","97","0","37","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","20","1","20","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","15","3","155","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","78","3","45","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","58","134","136","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","96","22","63","11"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","60","11","30","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","72","5","76","6"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","50","14","54","6"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","34","8","7","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","68","0","8","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","77","4","14","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","34","0","129","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","134","4","18","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","230","12","71","9"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","2","1","37","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","16","0","9","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","14","7","16","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","35","9","32","4"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","100","3","32","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","90","0","22","8"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","0","0","5","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","0","0","8","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","8","0","30","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","0","0","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","12","0","45","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","49","13","39","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","0","0","0","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","56","11","18","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","58","0","29","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","4","0","84","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","12","0","96","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","165","4","52","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","165","13","38","3"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","83","10","102","2"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","44","1","22","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","57","5","25","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","50","1","23","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","223","5","63","2"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","162","1","73","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","178","5","50","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","358","25","29","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","44","7","22","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","326","44","33","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","82","3","82","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","165","1","58","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","129","11","56","2"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","21","0","67","4"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","111","4","56","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","179","12","28","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","6","1","20","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","37","26","36","2"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","50","23","41","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","10","0","51","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","28","4","27","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","37","4","50","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","310","3","73","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","5","1","51","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","35","3","354","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","86","3","125","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","97","6","73","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","89","3","172","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","24","1","72","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","17","3","68","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","48","37","82","3"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","12","3","47","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","254","15","34","1"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","187","0","31","0"
"2016-09-29","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","0","0","0","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","184","3","128","2"
"2016-09-29","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","85","10","152","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","257","4","155","8"
"2016-09-29","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","20","14","81","3"
"2016-09-29","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","122","8","87","1"
"2016-09-29","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","112","5","66","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","0","0","0","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","102","21","280","9"
"2016-09-29","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","122","62","270","14"
"2016-09-29","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","92","8","153","1"
"2016-09-29","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","112","10","181","6"
"2016-09-29","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","84","7","46","1"
"2016-09-29","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","88","16","120","5"
"2016-09-29","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","298","31","224","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","104","21","179","3"
"2016-09-29","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","42","10","175","2"
"2016-09-29","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","310","33","250","1"
"2016-09-29","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","156","16","246","1"
"2016-09-29","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","94","11","114","1"
"2016-09-29","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","118","9","91","1"
"2016-09-29","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","226","43","61","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","127","12","248","9"
"2016-09-29","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","84","12","216","3"
"2016-09-29","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","91","13","74","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","325","6","133","2"
"2016-09-29","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","1726","44","157","2"
"2016-09-29","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","1788","11","75","2"
"2016-09-29","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","2","0","60","4"
"2016-09-29","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","8","1","61","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","0","0","0","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","172","11","192","2"
"2016-09-29","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","5","5","68","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","94","6","283","5"
"2016-09-29","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","266","13","344","14"
"2016-09-29","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","105","5","148","3"
"2016-09-29","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","498","30","196","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","76","4","356","2"
"2016-09-29","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","375","36","328","2"
"2016-09-29","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","91","7","405","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","1286","218","373","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","243","6","412","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","109","0","360","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","22","1","76","3"
"2016-09-29","[100002]CNO2","[9]GP","-","[3802]GP37014","1","0","1","274","21","87","4"
"2016-09-29","[100002]CNO2","[9]GP","-","[3802]GP37014","2","0","2","267","4","207","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[3803]GP37015","0","0","0","43","2","74","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[3803]GP37015","1","0","1","43","1","27","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[3803]GP37015","2","0","2","11","1","86","3"
"2016-09-29","[100002]CNO2","[9]GP","-","[3804]GP37004","0","0","0","9813","349","115","2"
"2016-09-29","[100002]CNO2","[9]GP","-","[3804]GP37004","1","0","1","9662","225","91","4"
"2016-09-29","[100002]CNO2","[9]GP","-","[3804]GP37004","2","0","2","170","8","66","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[3805]GP37048","0","0","0","131","4","217","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[3805]GP37048","1","0","1","0","0","0","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[3805]GP37048","2","0","2","1246","18","408","2"
"2016-09-29","[100002]CNO2","[9]GP","-","[6000]GP37007","0","0","0","6","0","145","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[6000]GP37007","1","0","1","50","0","228","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[6000]GP37007","2","0","2","50","1","104","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[7001]GP37001","0","0","0","38","0","68","4"
"2016-09-29","[100002]CNO2","[9]GP","-","[7001]GP37001","1","0","1","32","0","58","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[7001]GP37001","2","0","2","21","1","104","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[7002]GP37017","0","0","0","1053","19","271","3"
"2016-09-29","[100002]CNO2","[9]GP","-","[7002]GP37017","1","0","1","662","24","169","1"
"2016-09-29","[100002]CNO2","[9]GP","-","[7002]GP37017","2","0","2","110","8","377","19"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","0","0","0","106","18","249","1"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","1","0","1","328","13","84","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","2","0","2","145","1","79","2"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","0","0","0","408","9","58","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","1","0","1","53","10","27","2"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","2","0","2","40","5","51","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","0","0","0","0","0","37","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","1","0","1","0","0","0","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","2","0","2","45","3","59","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","0","0","0","2","0","21","1"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","1","0","1","37","9","161","3"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","2","0","2","0","0","0","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","0","0","0","31","19","51","3"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","1","0","1","27","30","38","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","2","0","2","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","0","0","0","307","17","40","10"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","1","0","1","168","28","25","10"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","2","0","2","35","0","55","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","0","0","0","8","1","30","15"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","1","0","1","9","0","34","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","2","0","2","7","1","128","4"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","0","0","0","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","1","0","1","26","1","9","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","2","0","2","9","1","9","7"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","0","0","0","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","1","0","1","47","2","16","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","2","0","2","9","1","11","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","0","0","0","31","0","23","8"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","1","0","1","20","0","26","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","2","0","2","1","0","2","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","0","0","0","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","1","0","1","116","1","38","6"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","2","0","2","33","18","54","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","0","0","0","10","2","92","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","1","0","1","15","0","45","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","2","0","2","4","0","76","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","0","0","0","28","2","45","11"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","1","0","1","7","0","0","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","2","0","2","0","2","23","5"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","0","0","0","59","2","34","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","1","0","1","66","3","24","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","2","0","2","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","0","0","0","29","4","41","4"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","1","0","1","19","1","35","4"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","2","0","2","2","1","70","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","0","0","0","11","12","67","4"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","1","0","1","43","8","72","6"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","2","0","2","21","0","22","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","0","0","0","48","0","31","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","1","0","1","257","0","45","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","2","0","2","261","3","57","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","0","0","0","70","5","89","14"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","1","0","1","81","9","97","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","2","0","2","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","0","0","0","89","26","41","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","1","0","1","82","1","52","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","2","0","2","0","0","18","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","0","0","0","12","1","15","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","1","0","1","26","4","3","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","2","0","2","22","1","14","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","0","0","0","160","5","20","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","1","0","1","28","2","15","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","2","0","2","34","2","22","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","0","0","0","34","2","36","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","1","0","1","38","4","45","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","2","0","2","6","2","33","4"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","0","0","0","17","6","43","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","1","0","1","290","7","54","7"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","2","0","2","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","0","0","0","29","2","107","9"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","1","0","1","69","12","71","7"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","2","0","2","67","7","37","6"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","0","0","0","3","0","39","12"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","1","0","1","12","1","31","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","2","0","2","19","0","36","4"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","0","0","0","19","2","33","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","1","0","1","30","1","10","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","2","0","2","42","0","36","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","0","0","0","47","9","136","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","1","0","1","30","6","287","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","2","0","2","76","36","219","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","0","0","0","41","17","36","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","1","0","1","93","26","74","10"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","2","0","2","90","8","87","9"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","0","0","0","135","11","84","4"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","1","0","1","59","8","50","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","2","0","2","74","5","30","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","123","11","53","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","148","2","24","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","91","18","117","10"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","0","2","12","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","0","0","13","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","118","4","40","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","14","0","30","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","16","1","167","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","137","2","68","10"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","89","13","125","5"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","49","8","56","5"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","97","8","49","7"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","107","7","69","16"
